Time,Last,Open,High,Low,Volume,Exchange Rate,CPI,GDP,Interest,Dow Jones,Hang Seng,Gold Price,Oil Price
10/06/2024,"1,314.28","1,319.06","1,306.53","1,311.10",223824060,"25,415.00",0.17,"2,727,565.00",2.929,"38,868.04","22,858.10","2,327.0",77.74
07/06/2024,"1,303.32","1,314.56","1,302.53","1,308.03",164173769,"25,400.00",0.17,"2,727,565.00",2.908,"38,798.99","18,366.95","2,325.0",75.53
07/06/2024,"1,303.32","1,314.56","1,302.53","1,308.03",164173769,"25,400.00",0.17,"2,727,565.00",2.908,"38,798.99","18,366.95","2,325.0",75.53
06/06/2024,"1,303.85","1,308.43","1,296.37","1,302.28",270677056,"25,420.00",0.17,"2,727,565.00",2.916,"38,886.17","18,476.80","2,390.9",75.55
06/06/2024,"1,303.85","1,308.43","1,296.37","1,302.28",270677056,"25,420.00",0.17,"2,727,565.00",2.916,"38,886.17","18,476.80","2,390.9",75.55
05/06/2024,"1,302.07","1,313.11","1,299.66","1,299.66",243606113,"25,415.00",0.17,"2,727,565.00",2.914,"38,807.33","18,424.96","2,375.5",74.07
05/06/2024,"1,302.07","1,313.11","1,299.66","1,299.66",243606113,"25,415.00",0.17,"2,727,565.00",2.914,"38,807.33","18,424.96","2,375.5",74.07
04/06/2024,"1,305.12","1,306.96","1,298.40","1,300.99",233863454,"25,410.00",0.17,"2,727,565.00",2.911,"38,711.29","18,444.11","2,347.4",73.25
04/06/2024,"1,305.12","1,306.96","1,298.40","1,300.99",233863454,"25,410.00",0.17,"2,727,565.00",2.911,"38,711.29","18,444.11","2,347.4",73.25
03/06/2024,"1,285.07","1,301.64","1,284.95","1,297.78",282355532,"25,432.00",0.17,"2,727,565.00",2.929,"38,571.03","18,403.04","2,369.3",74.22
03/06/2024,"1,285.07","1,301.64","1,284.95","1,297.78",282355532,"25,432.00",0.17,"2,727,565.00",2.929,"38,571.03","18,403.04","2,369.3",74.22
31/05/2024,"1,280.08","1,283.30","1,273.85","1,275.97",164303863,"25,440.00",0.05,"2,727,565.00",2.948,"38,686.32","18,079.61","2,345.8",76.99
31/05/2024,"1,280.08","1,283.30","1,273.85","1,275.97",164303863,"25,440.00",0.05,"2,727,565.00",2.948,"38,686.32","18,079.61","2,345.8",76.99
30/05/2024,"1,279.32","1,280.50","1,263.44","1,279.29",283100144,"25,450.00",0.05,"2,727,565.00",2.967,"38,111.48","18,230.19","2,366.5",77.91
30/05/2024,"1,279.32","1,280.50","1,263.44","1,279.29",283100144,"25,450.00",0.05,"2,727,565.00",2.967,"38,111.48","18,230.19","2,366.5",77.91
29/05/2024,"1,301.30","1,302.56","1,284.02","1,284.02",247325302,"25,450.00",0.05,"2,727,565.00",2.955,"38,441.54","18,477.01","2,352.0",79.23
29/05/2024,"1,301.30","1,302.56","1,284.02","1,284.02",247325302,"25,450.00",0.05,"2,727,565.00",2.955,"38,441.54","18,477.01","2,352.0",79.23
28/05/2024,"1,291.18","1,299.75","1,285.83","1,299.75",214495238,"25,448.00",0.05,"2,727,565.00",2.988,"38,852.86","18,821.16","2,367.3",79.83
28/05/2024,"1,291.18","1,299.75","1,285.83","1,299.75",214495238,"25,448.00",0.05,"2,727,565.00",2.988,"38,852.86","18,821.16","2,367.3",79.83
27/05/2024,"1,286.97","1,288.75","1,275.98","1,284.88",194124854,"25,445.00",0.05,"2,727,565.00",3.014,"19,244.07","18,827.35","2,356.5",78.65
27/05/2024,"1,286.97","1,288.75","1,275.98","1,284.88",194124854,"25,445.00",0.05,"2,727,565.00",3.014,"19,244.07","18,827.35","2,356.5",78.65
24/05/2024,"1,304.74","1,309.89","1,272.98","1,283.46",397345652,"25,465.00",0.05,"2,727,565.00",3.035,"39,069.59","18,608.94","2,345.4",77.72
24/05/2024,"1,304.74","1,309.89","1,272.98","1,283.46",397345652,"25,465.00",0.05,"2,727,565.00",3.035,"39,069.59","18,608.94","2,345.4",77.72
23/05/2024,"1,290.38","1,304.76","1,283.26","1,304.76",229337631,"25,469.00",0.05,"2,727,565.00",3.027,"39,065.26","18,868.71","2,348.2",76.87
23/05/2024,"1,290.38","1,304.76","1,283.26","1,304.76",229337631,"25,469.00",0.05,"2,727,565.00",3.027,"39,065.26","18,868.71","2,348.2",76.87
22/05/2024,"1,307.53","1,311.11","1,288.47","1,291.46",289102183,"25,464.00",0.05,"2,727,565.00",2.959,"39,671.04","19,195.60","2,403.7",77.57
22/05/2024,"1,307.53","1,311.11","1,288.47","1,291.46",289102183,"25,464.00",0.05,"2,727,565.00",2.959,"39,671.04","19,195.60","2,403.7",77.57
21/05/2024,"1,311.36","1,313.19","1,297.51","1,308.62",232915478,"25,461.00",0.05,"2,727,565.00",2.852,"39,872.99","19,220.62","2,436.9",79.26
21/05/2024,"1,311.36","1,313.19","1,297.51","1,308.62",232915478,"25,461.00",0.05,"2,727,565.00",2.852,"39,872.99","19,220.62","2,436.9",79.26
20/05/2024,"1,317.61","1,322.13","1,312.55","1,312.55",289345790,"25,452.00",0.05,"2,727,565.00",2.868,"39,806.77","19,636.22","2,449.5",79.80
20/05/2024,"1,317.61","1,322.13","1,312.55","1,312.55",289345790,"25,452.00",0.05,"2,727,565.00",2.868,"39,806.77","19,636.22","2,449.5",79.80
17/05/2024,"1,309.42","1,312.95","1,304.14","1,310.15",269941977,"25,448.00",0.05,"2,727,565.00",2.857,"40,003.59","19,553.61","2,428.6",80.06
17/05/2024,"1,309.42","1,312.95","1,304.14","1,310.15",269941977,"25,448.00",0.05,"2,727,565.00",2.857,"40,003.59","19,553.61","2,428.6",80.06
16/05/2024,"1,300.56","1,311.40","1,296.77","1,308.27",303395325,"25,431.00",0.05,"2,727,565.00",2.865,"39,869.38","19,376.53","2,396.4",79.23
16/05/2024,"1,300.56","1,311.40","1,296.77","1,308.27",303395325,"25,431.00",0.05,"2,727,565.00",2.865,"39,869.38","19,376.53","2,396.4",79.23
15/05/2024,"1,283.65","1,294.71","1,282.61","1,289.97",225974350,"25,445.00",0.05,"2,727,565.00",2.878,"39,908.00","22,858.10","2,405.8",78.63
15/05/2024,"1,283.65","1,294.71","1,282.61","1,289.97",225974350,"25,445.00",0.05,"2,727,565.00",2.878,"39,908.00","22,858.10","2,405.8",78.63
14/05/2024,"1,281.65","1,287.51","1,276.04","1,277.31",179556934,"25,450.00",0.05,"2,727,565.00",2.877,"39,558.11","19,073.71","2,370.6",78.02
14/05/2024,"1,281.65","1,287.51","1,276.04","1,277.31",179556934,"25,450.00",0.05,"2,727,565.00",2.877,"39,558.11","19,073.71","2,370.6",78.02
13/05/2024,"1,280.10","1,281.58","1,266.27","1,272.53",164004436,"25,453.00",0.05,"2,727,565.00",2.878,"39,431.51","19,115.06","2,353.8",79.12
13/05/2024,"1,280.10","1,281.58","1,266.27","1,272.53",164004436,"25,453.00",0.05,"2,727,565.00",2.878,"39,431.51","19,115.06","2,353.8",79.12
10/05/2024,"1,284.88","1,285.22","1,268.91","1,277.47",166064216,"25,450.00",0.05,"2,727,565.00",2.862,"39,512.84","18,963.68","2,385.6",78.26
10/05/2024,"1,284.88","1,285.22","1,268.91","1,277.47",166064216,"25,450.00",0.05,"2,727,565.00",2.862,"39,512.84","18,963.68","2,385.6",78.26
09/05/2024,"1,287.23","1,289.92","1,274.57","1,281.47",194390060,"25,440.00",0.05,"2,727,565.00",2.875,"39,387.76","18,537.81","2,350.9",79.26
09/05/2024,"1,287.23","1,289.92","1,274.57","1,281.47",194390060,"25,440.00",0.05,"2,727,565.00",2.875,"39,387.76","18,537.81","2,350.9",79.26
08/05/2024,"1,279.20","1,285.12","1,269.97","1,284.85",253788791,"25,425.00",0.05,"2,727,565.00",2.884,"39,056.39","18,313.86","2,332.8",78.99
08/05/2024,"1,279.20","1,285.12","1,269.97","1,284.85",253788791,"25,425.00",0.05,"2,727,565.00",2.884,"39,056.39","18,313.86","2,332.8",78.99
07/05/2024,"1,279.29","1,285.43","1,272.63","1,284.85",169029442,"25,400.00",0.05,"2,727,565.00",2.875,"38,884.26","18,479.37","2,334.8",78.38
07/05/2024,"1,279.29","1,285.43","1,272.63","1,284.85",169029442,"25,400.00",0.05,"2,727,565.00",2.875,"38,884.26","18,479.37","2,334.8",78.38
06/05/2024,"1,262.41","1,274.62","1,256.67","1,274.62",205652713,"25,370.00",0.05,"2,727,565.00",2.881,"38,852.27","18,578.30","2,341.6",78.48
06/05/2024,"1,262.41","1,274.62","1,256.67","1,274.62",205652713,"25,370.00",0.05,"2,727,565.00",2.881,"38,852.27","18,578.30","2,341.6",78.48
03/05/2024,"1,248.50","1,259.83","1,248.50","1,255.62",208947991,"25,400.00",0.05,"2,727,565.00",2.924,"38,675.68","18,475.92","2,319.1",78.11
03/05/2024,"1,248.50","1,259.83","1,248.50","1,255.62",208947991,"25,400.00",0.05,"2,727,565.00",2.924,"38,675.68","18,475.92","2,319.1",78.11
02/05/2024,"1,244.15","1,248.41","1,239.02","1,247.21",167952125,"25,390.00",0.05,"2,727,565.00",2.926,"38,225.66","18,207.13","2,320.0",78.95
02/05/2024,"1,244.15","1,248.41","1,239.02","1,247.21",167952125,"25,390.00",0.05,"2,727,565.00",2.926,"38,225.66","18,207.13","2,320.0",78.95
26/04/2024,"1,227.69","1,245.52","1,225.55","1,240.50",188734337,"25,330.00",0.07,"2,727,565.00",2.900,"38,239.66","17,651.15","2,347.2",83.85
26/04/2024,"1,227.69","1,245.52","1,225.55","1,240.50",188734337,"25,330.00",0.07,"2,727,565.00",2.900,"38,239.66","17,651.15","2,347.2",83.85
25/04/2024,"1,235.25","1,236.99","1,226.76","1,233.72",157774684,"25,350.00",0.07,"2,727,565.00",2.903,"38,085.80","17,284.54","2,342.5",83.57
25/04/2024,"1,235.25","1,236.99","1,226.76","1,233.72",157774684,"25,350.00",0.07,"2,727,565.00",2.903,"38,085.80","17,284.54","2,342.5",83.57
24/04/2024,"1,210.05","1,234.87","1,207.92","1,232.17",215546916,"25,405.00",0.07,"2,727,565.00",2.921,"38,460.92","17,201.27","2,338.4",82.81
24/04/2024,"1,210.05","1,234.87","1,207.92","1,232.17",215546916,"25,405.00",0.07,"2,727,565.00",2.921,"38,460.92","17,201.27","2,338.4",82.81
23/04/2024,"1,207.76","1,213.96","1,191.61","1,200.37",252498198,"25,440.00",0.07,"2,727,565.00",2.910,"38,503.69","16,828.93","2,342.1",83.36
23/04/2024,"1,207.76","1,213.96","1,191.61","1,200.37",252498198,"25,440.00",0.07,"2,727,565.00",2.910,"38,503.69","16,828.93","2,342.1",83.36
22/04/2024,"1,204.41","1,214.24","1,200.15","1,206.64",190045823,"25,455.00",0.07,"2,727,565.00",2.927,"38,239.98","16,511.69","2,346.4",82.85
22/04/2024,"1,204.41","1,214.24","1,200.15","1,206.64",190045823,"25,455.00",0.07,"2,727,565.00",2.927,"38,239.98","16,511.69","2,346.4",82.85
19/04/2024,"1,207.21","1,210.32","1,186.51","1,194.03",300084462,"25,440.00",0.07,"2,727,565.00",2.922,"37,986.40","16,224.14","2,413.8",83.14
19/04/2024,"1,207.21","1,210.32","1,186.51","1,194.03",300084462,"25,440.00",0.07,"2,727,565.00",2.922,"37,986.40","16,224.14","2,413.8",83.14
17/04/2024,"1,232.89","1,237.08","1,209.42","1,210.74",234248894,"25,400.00",0.07,"2,727,565.00",2.923,"37,753.31","16,251.84","2,388.4",82.69
17/04/2024,"1,232.89","1,237.08","1,209.42","1,210.74",234248894,"25,400.00",0.07,"2,727,565.00",2.923,"37,753.31","16,251.84","2,388.4",82.69
16/04/2024,"1,228.32","1,234.28","1,209.99","1,232.70",353528123,"25,280.00",0.07,"2,727,565.00",2.940,"37,798.97","16,248.97","2,407.8",85.36
16/04/2024,"1,228.32","1,234.28","1,209.99","1,232.70",353528123,"25,280.00",0.07,"2,727,565.00",2.940,"37,798.97","16,248.97","2,407.8",85.36
15/04/2024,"1,283.98","1,287.46","1,227.90","1,227.90",462725474,"25,180.00",0.07,"2,727,565.00",2.894,"37,735.11","16,600.46","2,383.0",85.41
15/04/2024,"1,283.98","1,287.46","1,227.90","1,227.90",462725474,"25,180.00",0.07,"2,727,565.00",2.894,"37,735.11","16,600.46","2,383.0",85.41
12/04/2024,"1,263.17","1,285.30","1,262.41","1,284.74",248493587,"25,015.00",0.07,"2,727,565.00",2.861,"37,983.24","16,721.69","2,374.1",85.66
12/04/2024,"1,263.17","1,285.30","1,262.41","1,284.74",248493587,"25,015.00",0.07,"2,727,565.00",2.861,"37,983.24","16,721.69","2,374.1",85.66
11/04/2024,"1,262.96","1,266.71","1,254.64","1,262.86",169987295,"24,980.00",0.07,"2,727,565.00",2.831,"38,459.08","17,095.03","2,372.7",85.02
11/04/2024,"1,262.96","1,266.71","1,254.64","1,262.86",169987295,"24,980.00",0.07,"2,727,565.00",2.831,"38,459.08","17,095.03","2,372.7",85.02
10/04/2024,"1,271.37","1,276.08","1,263.82","1,263.82",195740068,"24,935.00",0.07,"2,727,565.00",2.809,"38,461.51","17,139.17","2,348.4",86.21
10/04/2024,"1,271.37","1,276.08","1,263.82","1,263.82",195740068,"24,935.00",0.07,"2,727,565.00",2.809,"38,461.51","17,139.17","2,348.4",86.21
09/04/2024,"1,255.84","1,266.92","1,252.58","1,266.92",173440696,"24,945.00",0.07,"2,727,565.00",2.809,"38,883.67","16,828.07","2,362.4",85.23
09/04/2024,"1,255.84","1,266.92","1,252.58","1,266.92",173440696,"24,945.00",0.07,"2,727,565.00",2.809,"38,883.67","16,828.07","2,362.4",85.23
08/04/2024,"1,257.23","1,260.17","1,248.24","1,254.72",222261511,"24,960.00",0.07,"2,727,565.00",2.871,"38,892.80","16,732.85","2,351.0",86.43
08/04/2024,"1,257.23","1,260.17","1,248.24","1,254.72",222261511,"24,960.00",0.07,"2,727,565.00",2.871,"38,892.80","16,732.85","2,351.0",86.43
05/04/2024,"1,258.11","1,265.65","1,251.84","1,257.78",258342983,"24,950.00",0.07,"2,727,565.00",2.883,"38,904.04","16,723.92","2,345.4",86.91
05/04/2024,"1,258.11","1,265.65","1,251.84","1,257.78",258342983,"24,950.00",0.07,"2,727,565.00",2.883,"38,904.04","16,723.92","2,345.4",86.91
04/04/2024,"1,274.22","1,278.67","1,267.47","1,267.65",259280005,"24,935.00",0.07,"2,727,565.00",2.922,"38,596.98","22,858.10","2,308.5",86.59
04/04/2024,"1,274.22","1,278.67","1,267.47","1,267.65",259280005,"24,935.00",0.07,"2,727,565.00",2.922,"38,596.98","22,858.10","2,308.5",86.59
03/04/2024,"1,287.64","1,290.84","1,273.15","1,274.27",257612203,"25,000.00",0.07,"2,727,565.00",2.915,"39,127.14","16,725.10","2,315.0",85.43
03/04/2024,"1,287.64","1,290.84","1,273.15","1,274.27",257612203,"25,000.00",0.07,"2,727,565.00",2.915,"39,127.14","16,725.10","2,315.0",85.43
02/04/2024,"1,283.11","1,292.30","1,273.16","1,292.30",365573781,"24,900.00",0.07,"2,727,565.00",2.879,"39,170.24","16,931.52","2,281.8",85.15
02/04/2024,"1,283.11","1,292.30","1,273.16","1,292.30",365573781,"24,900.00",0.07,"2,727,565.00",2.879,"39,170.24","16,931.52","2,281.8",85.15
01/04/2024,"1,293.36","1,298.59","1,284.20","1,292.62",228103864,"24,795.00",0.07,"2,727,565.00",2.757,"39,566.85","22,858.10","2,257.1",83.71
01/04/2024,"1,293.36","1,298.59","1,284.20","1,292.62",228103864,"24,795.00",0.07,"2,727,565.00",2.757,"39,566.85","22,858.10","2,257.1",83.71
29/03/2024,"1,305.41","1,306.01","1,294.97","1,296.90",217347567,"24,810.00",-0.23,"2,513,091.00",2.747,"19,244.07","22,858.10","1,400.8",72.81
29/03/2024,"1,305.41","1,306.01","1,294.97","1,296.90",217347567,"24,810.00",-0.23,"2,513,091.00",2.747,"19,244.07","22,858.10","1,400.8",72.81
28/03/2024,"1,294.29","1,306.42","1,294.29","1,303.20",274262664,"24,790.00",-0.23,"2,513,091.00",2.678,"39,807.37","16,541.42","2,238.4",83.17
28/03/2024,"1,294.29","1,306.42","1,294.29","1,303.20",274262664,"24,790.00",-0.23,"2,513,091.00",2.678,"39,807.37","16,541.42","2,238.4",83.17
27/03/2024,"1,288.19","1,290.76","1,279.68","1,288.77",188560735,"24,785.00",-0.23,"2,513,091.00",2.683,"39,760.08","16,392.84","2,212.7",81.35
27/03/2024,"1,288.19","1,290.76","1,279.68","1,288.77",188560735,"24,785.00",-0.23,"2,513,091.00",2.683,"39,760.08","16,392.84","2,212.7",81.35
26/03/2024,"1,270.84","1,287.89","1,266.79","1,286.23",210205565,"24,770.00",-0.23,"2,513,091.00",2.663,"39,282.33","16,618.32","2,187.8",81.62
26/03/2024,"1,270.84","1,287.89","1,266.79","1,286.23",210205565,"24,770.00",-0.23,"2,513,091.00",2.663,"39,282.33","16,618.32","2,187.8",81.62
25/03/2024,"1,283.64","1,288.91","1,266.97","1,270.00",269977669,"24,740.00",-0.23,"2,513,091.00",2.658,"39,313.64","16,473.64","2,186.8",81.95
25/03/2024,"1,283.64","1,288.91","1,266.97","1,270.00",269977669,"24,740.00",-0.23,"2,513,091.00",2.658,"39,313.64","16,473.64","2,186.8",81.95
22/03/2024,"1,287.63","1,295.79","1,276.81","1,284.14",346130381,"24,768.00",-0.23,"2,513,091.00",2.636,"39,475.90","16,499.47","2,170.2",80.63
22/03/2024,"1,287.63","1,295.79","1,276.81","1,284.14",346130381,"24,768.00",-0.23,"2,513,091.00",2.636,"39,475.90","16,499.47","2,170.2",80.63
21/03/2024,"1,267.37","1,281.57","1,264.28","1,281.57",273365791,"24,785.00",-0.23,"2,513,091.00",2.619,"39,781.37","16,863.10","2,195.0",81.07
21/03/2024,"1,267.37","1,281.57","1,264.28","1,281.57",273365791,"24,785.00",-0.23,"2,513,091.00",2.619,"39,781.37","16,863.10","2,195.0",81.07
20/03/2024,"1,236.45","1,262.31","1,228.49","1,259.06",295539632,"24,775.00",-0.23,"2,513,091.00",2.641,"39,512.13","16,543.07","2,171.0",81.68
20/03/2024,"1,236.45","1,262.31","1,228.49","1,259.06",295539632,"24,775.00",-0.23,"2,513,091.00",2.641,"39,512.13","16,543.07","2,171.0",81.68
19/03/2024,"1,235.48","1,241.23","1,229.02","1,234.74",197276682,"24,740.00",-0.23,"2,513,091.00",2.622,"39,110.76","16,529.48","2,169.8",83.47
19/03/2024,"1,235.48","1,241.23","1,229.02","1,234.74",197276682,"24,740.00",-0.23,"2,513,091.00",2.622,"39,110.76","16,529.48","2,169.8",83.47
18/03/2024,"1,256.37","1,258.38","1,215.67","1,235.74",407224475,"24,715.00",-0.23,"2,513,091.00",2.630,"38,790.43","16,737.12","2,174.5",82.72
18/03/2024,"1,256.37","1,258.38","1,215.67","1,235.74",407224475,"24,715.00",-0.23,"2,513,091.00",2.630,"38,790.43","16,737.12","2,174.5",82.72
15/03/2024,"1,258.22","1,264.77","1,244.01","1,256.42",260823383,"24,710.00",-0.23,"2,513,091.00",2.623,"38,714.77","16,720.89","2,171.6",81.04
15/03/2024,"1,258.22","1,264.77","1,244.01","1,256.42",260823383,"24,710.00",-0.23,"2,513,091.00",2.623,"38,714.77","16,720.89","2,171.6",81.04
14/03/2024,"1,272.36","1,277.29","1,254.72","1,260.32",258852762,"24,690.00",-0.23,"2,513,091.00",2.607,"38,905.66","16,961.66","2,177.8",81.26
14/03/2024,"1,272.36","1,277.29","1,254.72","1,260.32",258852762,"24,690.00",-0.23,"2,513,091.00",2.607,"38,905.66","16,961.66","2,177.8",81.26
13/03/2024,"1,242.24","1,272.28","1,242.24","1,272.28",228409219,"24,675.00",-0.23,"2,513,091.00",2.619,"39,043.32","17,082.11","2,191.1",79.72
13/03/2024,"1,242.24","1,272.28","1,242.24","1,272.28",228409219,"24,675.00",-0.23,"2,513,091.00",2.619,"39,043.32","17,082.11","2,191.1",79.72
12/03/2024,"1,233.81","1,244.95","1,232.40","1,242.23",232078065,"24,645.00",-0.23,"2,513,091.00",2.609,"39,005.49","17,093.50","2,176.5",77.56
12/03/2024,"1,233.81","1,244.95","1,232.40","1,242.23",232078065,"24,645.00",-0.23,"2,513,091.00",2.609,"39,005.49","17,093.50","2,176.5",77.56
11/03/2024,"1,250.08","1,255.30","1,232.97","1,235.12",284702195,"24,635.00",-0.23,"2,513,091.00",2.586,"38,769.66","16,587.57","2,198.8",77.93
11/03/2024,"1,250.08","1,255.30","1,232.97","1,235.12",284702195,"24,635.00",-0.23,"2,513,091.00",2.586,"38,769.66","16,587.57","2,198.8",77.93
08/03/2024,"1,277.31","1,281.52","1,250.20","1,250.20",420769614,"24,640.00",-0.23,"2,513,091.00",2.616,"38,722.69","16,353.39","2,195.3",78.01
08/03/2024,"1,277.31","1,281.52","1,250.20","1,250.20",420769614,"24,640.00",-0.23,"2,513,091.00",2.616,"38,722.69","16,353.39","2,195.3",78.01
07/03/2024,"1,271.63","1,279.92","1,266.52","1,276.56",249420163,"24,680.00",-0.23,"2,513,091.00",2.495,"38,791.35","16,229.78","2,175.0",78.93
07/03/2024,"1,271.63","1,279.92","1,266.52","1,276.56",249420163,"24,680.00",-0.23,"2,513,091.00",2.495,"38,791.35","16,229.78","2,175.0",78.93
06/03/2024,"1,280.38","1,288.06","1,264.44","1,271.07",290875372,"24,665.00",-0.23,"2,513,091.00",2.427,"38,661.05","16,438.09","2,168.0",79.13
06/03/2024,"1,280.38","1,288.06","1,264.44","1,271.07",290875372,"24,665.00",-0.23,"2,513,091.00",2.427,"38,661.05","16,438.09","2,168.0",79.13
05/03/2024,"1,269.50","1,280.17","1,264.84","1,280.17",253425469,"24,690.00",-0.23,"2,513,091.00",2.403,"38,585.19","16,162.64","2,151.8",78.15
05/03/2024,"1,269.50","1,280.17","1,264.84","1,280.17",253425469,"24,690.00",-0.23,"2,513,091.00",2.403,"38,585.19","16,162.64","2,151.8",78.15
04/03/2024,"1,271.05","1,275.36","1,262.90","1,268.53",288592231,"24,676.00",-0.23,"2,513,091.00",2.406,"38,989.83","16,595.97","2,136.2",78.74
04/03/2024,"1,271.05","1,275.36","1,262.90","1,268.53",288592231,"24,676.00",-0.23,"2,513,091.00",2.406,"38,989.83","16,595.97","2,136.2",78.74
01/03/2024,"1,267.31","1,269.07","1,258.83","1,267.07",256603884,"24,640.00",-0.23,"2,513,091.00",2.406,"39,087.38","16,589.44","2,105.5",79.97
01/03/2024,"1,267.31","1,269.07","1,258.83","1,267.07",256603884,"24,640.00",-0.23,"2,513,091.00",2.406,"39,087.38","16,589.44","2,105.5",79.97
29/02/2024,"1,268.94","1,276.90","1,258.26","1,265.75",338012860,"24,640.00",1.04,"2,513,091.00",2.462,"38,996.39","16,511.44","2,064.4",78.26
29/02/2024,"1,268.94","1,276.90","1,258.26","1,265.75",338012860,"24,640.00",1.04,"2,513,091.00",2.462,"38,996.39","16,511.44","2,064.4",78.26
