Time,Last,Open,High,Low,Volume,Exchange Rate,CPI,GDP,Interest,Dow Jones,Hang Seng,Gold Price,Oil Price
15/05/2023,395.17,401.26,390.24,390.24,65939428,"23,458.00",0.01,"2,444,649.00",3.118,"33,348.60","19,971.13","2,032.6",71.11
12/05/2023,391.60,396.02,389.60,394.93,75409228,"23,450.00",0.01,"2,444,649.00",3.118,"33,300.62","19,627.24","2,029.7",70.04
11/05/2023,389.31,396.02,389.13,391.32,70563845,"23,465.00",0.01,"2,444,649.00",3.131,"33,309.51","19,743.79","2,030.4",70.87
10/05/2023,382.45,390.76,379.61,389.08,73597208,"23,465.00",0.01,"2,444,649.00",3.203,"33,531.33","19,762.20","2,047.0",72.56
09/05/2023,380.75,385.80,380.29,382.69,49579801,"23,460.00",0.01,"2,444,649.00",3.165,"33,561.81","19,867.58","2,052.9",73.71
08/05/2023,371.69,382.37,371.69,380.98,73613510,"23,443.00",0.01,"2,444,649.00",3.194,"33,618.69","20,297.03","2,043.2",73.16
05/05/2023,369.73,376.25,360.17,371.97,41755570,"23,440.00",0.01,"2,444,649.00",3.266,"33,674.38","20,049.31","2,034.7",71.34
04/05/2023,371.87,377.38,370.58,374.36,55607440,"23,445.00",0.01,"2,444,649.00",3.331,"33,127.74","19,948.73","2,065.6",68.56
28/04/2023,367.14,373.70,366.78,372.74,44712942,"23,450.00",-0.34,"2,444,649.00",3.363,"34,098.16","19,894.57","2,008.6",76.78
27/04/2023,367.12,372.56,366.86,368.11,38292889,"23,445.00",-0.34,"2,444,649.00",3.336,"33,826.16","19,840.28","2,008.1",74.76
26/04/2023,363.12,367.48,360.47,367.48,45695163,"23,465.00",-0.34,"2,444,649.00",3.375,"33,301.87","19,757.27","1,996.0",74.30
25/04/2023,368.33,371.30,362.67,363.51,55479590,"23,473.00",-0.34,"2,444,649.00",3.392,"33,530.83","19,617.88","2,004.5",77.07
24/04/2023,368.60,371.31,366.20,368.33,33977625,"23,494.00",-0.34,"2,444,649.00",3.491,"33,875.40","19,959.94","1,999.8",78.76
21/04/2023,371.01,374.60,368.68,369.09,58687049,"23,485.00",-0.34,"2,444,649.00",3.419,"33,808.96","20,075.73","1,990.5",77.87
20/04/2023,368.95,371.89,367.94,371.01,38447931,"23,488.00",-0.34,"2,444,649.00",3.449,"33,786.62","20,396.97","2,019.1",77.29
19/04/2023,374.82,376.94,369.21,369.53,41506679,"23,511.00",-0.34,"2,444,649.00",3.443,"33,897.01","20,367.76","2,007.3",79.16
18/04/2023,369.08,375.47,367.60,375.47,51934249,"23,505.00",-0.34,"2,444,649.00",3.477,"33,976.63","20,650.51","2,019.7",80.86
17/04/2023,369.10,372.15,368.10,369.79,35417291,"23,485.00",-0.34,"2,444,649.00",3.412,"33,987.18","20,782.45","2,007.0",80.83
14/04/2023,378.69,381.85,370.01,370.01,75581046,"23,440.00",-0.34,"2,444,649.00",3.470,"33,886.47","20,438.81","2,015.8",82.52
13/04/2023,384.54,385.95,379.39,379.57,56036905,"23,440.00",-0.34,"2,444,649.00",3.489,"34,029.69","20,344.48","2,055.3",82.16
12/04/2023,386.42,389.75,383.10,384.04,65687026,"23,442.00",-0.34,"2,444,649.00",3.429,"33,646.50","20,309.86","2,024.9",83.26
11/04/2023,385.31,386.11,376.85,386.11,76261767,"23,445.00",-0.34,"2,444,649.00",3.445,"33,684.79","20,485.24","2,019.0",81.53
10/04/2023,385.26,393.24,382.02,385.31,111699695,"23,440.00",-0.34,"2,444,649.00",3.452,"33,586.52","22,858.10","2,003.8",79.74
07/04/2023,383.21,385.29,379.32,384.76,63936529,"23,442.00",-0.34,"2,444,649.00",3.547,"19,244.07","22,858.10","1,400.8",72.81
06/04/2023,386.01,392.05,381.13,381.13,88544933,"23,451.00",-0.34,"2,444,649.00",3.600,"33,485.29","20,331.20","2,026.4",80.70
05/04/2023,381.95,387.90,381.74,386.15,60585721,"23,465.00",-0.34,"2,444,649.00",3.574,"33,482.72","22,858.10","2,035.6",80.61
04/04/2023,382.71,385.67,381.01,382.57,60353849,"23,460.00",-0.34,"2,444,649.00",3.564,"33,402.38","20,274.59","2,038.2",80.71
03/04/2023,373.74,383.79,373.74,382.71,67122528,"23,470.00",-0.34,"2,444,649.00",3.592,"33,601.15","20,409.18","2,000.4",80.42
31/03/2023,368.19,374.16,366.33,372.76,59078011,"23,450.00",-0.23,"2,300,882.00",3.469,"33,274.15","20,400.11","1,986.2",75.67
30/03/2023,366.49,373.49,366.42,368.04,52676671,"23,470.00",-0.23,"2,300,882.00",3.714,"32,859.03","20,309.13","1,997.7",74.37
29/03/2023,364.66,367.19,363.54,366.12,33589797,"23,480.00",-0.23,"2,300,882.00",3.746,"32,717.60","20,192.40","1,975.2",72.97
28/03/2023,367.74,372.06,364.56,364.66,45444081,"23,480.00",-0.23,"2,300,882.00",3.758,"32,394.25","19,784.65","1,981.4",73.20
27/03/2023,364.74,368.74,362.92,367.43,45484714,"23,500.00",-0.23,"2,300,882.00",3.781,"32,432.08","19,567.69","1,962.2",72.81
24/03/2023,360.01,366.75,360.01,364.25,50198287,"23,510.00",-0.23,"2,300,882.00",3.705,"32,237.53","19,915.68","1,992.4",69.26
23/03/2023,359.44,360.01,354.02,360.01,31990558,"23,490.00",-0.23,"2,300,882.00",3.873,"32,105.25","20,049.64","2,004.1",69.96
22/03/2023,358.09,362.78,358.09,359.44,32629635,"23,510.00",-0.23,"2,300,882.00",3.914,"32,030.11","19,591.43","1,957.8",70.90
21/03/2023,352.55,358.78,352.11,357.78,25461704,"23,570.00",-0.23,"2,300,882.00",3.988,"32,560.60","19,258.76","1,949.5",69.33
20/03/2023,361.71,363.88,354.03,354.03,40231965,"23,570.00",-0.23,"2,300,882.00",4.030,"32,244.58","19,000.71","1,991.0",67.64
17/03/2023,360.50,365.65,358.82,362.20,32184583,"23,570.00",-0.23,"2,300,882.00",4.098,"31,861.98","19,518.59","1,981.3",66.74
16/03/2023,368.30,368.96,359.50,360.50,36023696,"23,560.00",-0.23,"2,300,882.00",4.103,"32,246.55","19,203.91","1,930.8",68.35
15/03/2023,354.50,369.50,354.50,368.80,62777011,"23,565.00",-0.23,"2,300,882.00",4.273,"31,874.57","19,539.87","1,939.2",67.61
14/03/2023,362.73,365.32,353.00,354.01,53727275,"23,570.00",-0.23,"2,300,882.00",4.304,"32,155.40","19,247.96","1,918.6",71.33
13/03/2023,366.93,368.11,363.26,363.52,33252759,"23,570.00",-0.23,"2,300,882.00",4.360,"31,819.14","19,695.97","1,924.2",74.80
10/03/2023,370.93,372.29,366.26,367.92,48291639,"23,660.00",-0.23,"2,300,882.00",4.465,"31,909.64","19,319.92","1,875.1",76.68
09/03/2023,366.26,373.66,362.31,370.93,37917960,"23,680.00",-0.23,"2,300,882.00",4.519,"32,254.86","19,925.74","1,842.5",75.72
08/03/2023,362.09,368.75,358.52,368.73,45464243,"23,710.00",-0.23,"2,300,882.00",4.578,"32,798.40","20,051.25","1,826.5",76.66
07/03/2023,355.34,364.27,347.86,362.34,30684956,"23,640.00",-0.23,"2,300,882.00",4.551,"32,856.46","20,534.48","1,827.8",77.58
06/03/2023,356.75,367.70,356.75,360.81,34473469,"23,650.00",-0.23,"2,300,882.00",4.585,"33,431.44","20,603.19","1,862.5",80.46
03/03/2023,361.67,367.05,356.99,356.99,39646927,"23,710.00",-0.23,"2,300,882.00",4.595,"33,390.97","20,567.54","1,862.5",79.68
02/03/2023,363.80,367.71,361.13,361.67,24655278,"23,700.00",-0.23,"2,300,882.00",4.590,"33,003.57","20,429.46","1,848.4",78.16
01/03/2023,350.96,363.80,350.50,363.80,39898489,"23,710.00",-0.23,"2,300,882.00",4.537,"32,661.84","20,619.71","1,853.2",77.69
28/02/2023,346.64,358.55,346.57,354.32,28612004,"23,740.00",0.45,"2,300,882.00",4.532,"32,656.70","19,785.94","1,844.6",77.05
27/02/2023,360.49,360.58,351.57,352.11,44213313,"23,805.00",0.45,"2,300,882.00",4.545,"32,889.09","19,943.51","1,832.8",75.68
24/02/2023,366.06,368.55,359.93,360.49,30035456,"23,780.00",0.45,"2,300,882.00",4.577,"32,816.92","20,010.04","1,817.1",76.32
23/02/2023,362.26,366.06,352.98,366.06,58656233,"23,815.00",0.45,"2,300,882.00",4.556,"33,153.91","20,351.35","1,826.8",75.39
22/02/2023,375.64,377.28,363.32,363.32,77973478,"23,780.00",0.45,"2,300,882.00",4.529,"33,045.09","20,423.84","1,841.5",73.95
21/02/2023,380.61,383.96,375.60,375.64,53419406,"23,705.00",0.45,"2,300,882.00",4.446,"33,129.59","20,529.49","1,842.5",76.16
20/02/2023,363.71,380.91,363.36,380.61,63885833,"23,725.00",0.45,"2,300,882.00",4.375,"19,244.07","20,886.96","1,842.5",77.30
17/02/2023,366.90,370.07,363.71,363.71,39374058,"23,810.00",0.45,"2,300,882.00",4.347,"33,826.69","20,719.81","1,850.2",76.34
16/02/2023,359.31,366.75,358.81,366.75,48354550,"23,680.00",0.45,"2,300,882.00",4.311,"33,696.85","20,987.67","1,851.8",78.49
15/02/2023,347.28,360.02,346.46,358.81,43131383,"23,615.00",0.45,"2,300,882.00",4.251,"34,128.05","20,812.17","1,845.3",78.59
14/02/2023,344.79,349.71,342.18,347.28,24292024,"23,600.00",0.45,"2,300,882.00",4.205,"34,089.27","21,113.76","1,865.4",79.06
13/02/2023,353.60,354.78,339.83,344.67,59207476,"23,595.00",0.45,"2,300,882.00",4.251,"34,245.93","21,164.42","1,863.5",80.14
10/02/2023,357.04,358.99,351.95,353.66,32284305,"23,565.00",0.45,"2,300,882.00",4.254,"33,869.27","21,190.42","1,874.5",79.72
09/02/2023,356.63,362.00,355.22,357.65,34231221,"23,560.00",0.45,"2,300,882.00",4.257,"33,699.88","21,624.36","1,878.5",78.06
08/02/2023,353.67,361.10,349.27,356.62,44728864,"23,590.00",0.45,"2,300,882.00",4.323,"33,949.01","21,283.52","1,890.7",78.47
07/02/2023,365.84,369.34,354.29,354.41,51831732,"23,600.00",0.45,"2,300,882.00",4.301,"34,156.69","21,298.70","1,884.8",77.14
06/02/2023,366.68,368.30,362.40,366.12,35284858,"23,480.00",0.45,"2,300,882.00",4.322,"33,891.02","21,222.16","1,879.5",74.11
03/02/2023,365.83,372.16,363.12,366.88,38932855,"23,440.00",0.45,"2,300,882.00",4.326,"33,926.01","21,660.47","1,876.6",73.39
02/02/2023,367.83,372.29,362.82,365.83,60640605,"23,449.00",0.45,"2,300,882.00",4.358,"34,053.94","21,958.36","1,930.8",75.88
01/02/2023,388.55,394.13,367.83,367.83,89962891,"23,440.00",0.45,"2,300,882.00",4.475,"34,092.96","22,072.18","1,942.8",76.41
31/01/2023,379.14,387.57,376.27,387.57,59805500,"23,445.00",0.52,"2,300,882.00",4.639,"34,086.04","21,842.33","1,945.3",78.87
30/01/2023,378.74,387.43,374.18,378.63,72903550,"23,470.00",0.52,"2,300,882.00",4.721,"33,717.09","22,069.73","1,939.2",77.90
27/01/2023,379.27,387.81,378.20,378.87,46384579,"23,460.00",0.52,"2,300,882.00",4.762,"33,978.08","22,688.90","1,936.6",79.68
19/01/2023,373.53,379.98,373.04,378.94,51812167,"23,440.00",0.52,"2,300,882.00",4.790,"33,044.56","21,650.98","1,931.4",80.33
18/01/2023,365.94,375.36,365.94,373.53,57670139,"23,437.00",0.52,"2,300,882.00",4.799,"33,296.96","21,678.00","1,914.6",79.48
17/01/2023,354.14,366.26,352.04,366.26,50413035,"23,427.00",0.52,"2,300,882.00",4.818,"33,910.85","21,577.64","1,917.6",80.18
16/01/2023,354.21,356.78,351.68,354.14,27470264,"23,445.00",0.52,"2,300,882.00",4.818,"19,244.07","21,746.72","1,909.9",79.04
13/01/2023,355.19,360.50,352.67,354.21,43276305,"23,435.00",0.52,"2,300,882.00",4.822,"34,302.61","21,738.66","1,929.1",79.86
12/01/2023,353.26,356.86,352.60,355.19,38003776,"23,438.00",0.52,"2,300,882.00",4.840,"34,189.97","21,514.10","1,906.2",78.39
11/01/2023,348.78,358.51,345.55,353.26,41153364,"23,440.00",0.52,"2,300,882.00",4.910,"33,973.01","21,436.05","1,886.4",77.41
10/01/2023,345.64,352.12,338.17,349.57,31777267,"23,445.00",0.52,"2,300,882.00",4.919,"33,704.10","21,331.46","1,884.3",75.12
09/01/2023,350.53,355.46,346.10,346.81,29042425,"23,447.00",0.52,"2,300,882.00",4.941,"33,517.65","21,388.34","1,885.3",74.63
06/01/2023,355.50,359.86,346.94,350.26,43677071,"23,460.00",0.52,"2,300,882.00",4.982,"33,630.61","20,991.64","1,876.9",73.77
05/01/2023,354.14,359.33,349.87,356.30,38418568,"23,475.00",0.52,"2,300,882.00",5.000,"32,930.08","21,052.17","1,848.2",73.67
04/01/2023,353.58,360.31,348.72,354.77,50391043,"23,510.00",0.52,"2,300,882.00",5.032,"33,269.77","20,793.11","1,866.5",72.84
03/01/2023,330.07,352.92,328.35,352.91,50053165,"23,515.00",0.52,"2,300,882.00",5.028,"33,136.37","20,145.29","1,853.5",76.93
30/12/2022,331.45,336.58,330.76,331.09,22875429,"23,610.00",-0.01,"2,669,131.00",5.037,"33,147.25","19,781.41","1,833.7",80.26
29/12/2022,334.50,339.07,331.32,332.45,26974779,"23,600.00",-0.01,"2,669,131.00",5.042,"33,220.80","19,741.14","1,833.0",78.40
28/12/2022,330.69,339.37,330.47,336.34,30985251,"23,620.00",-0.01,"2,669,131.00",5.078,"32,875.71","19,898.91","1,815.8",78.96
27/12/2022,317.11,332.22,312.86,332.02,43086074,"23,580.00",-0.01,"2,669,131.00",5.087,"33,241.56","22,858.10","1,823.1",79.53
26/12/2022,338.38,339.35,318.50,318.95,58022622,"23,590.00",-0.01,"2,669,131.00",5.087,"19,244.07","22,858.10","1,400.8",80.97
23/12/2022,340.12,341.66,335.41,338.38,28725246,"23,560.00",-0.01,"2,669,131.00",5.092,"33,203.93","19,593.06","1,804.2",79.56
22/12/2022,334.12,344.50,325.78,340.12,40141346,"23,630.00",-0.01,"2,669,131.00",5.092,"33,027.49","19,679.22","1,795.3",77.49
21/12/2022,346.83,353.18,329.43,337.65,59405895,"23,700.00",-0.01,"2,669,131.00",5.117,"33,376.48","19,160.49","1,825.4",78.29
20/12/2022,355.65,363.77,339.27,347.69,84771441,"23,730.00",-0.01,"2,669,131.00",5.117,"32,849.74","19,094.80","1,825.4",76.09
19/12/2022,361.55,377.13,360.26,360.26,73260233,"23,700.00",-0.01,"2,669,131.00",5.122,"32,757.54","19,352.81","1,797.7",75.19
16/12/2022,361.05,368.00,355.93,363.09,69212661,"23,580.00",-0.01,"2,669,131.00",5.129,"32,920.46","19,450.67","1,800.2",74.29
15/12/2022,362.28,366.25,356.47,361.74,50624412,"23,500.00",-0.01,"2,669,131.00",5.129,"33,202.22","19,368.59","1,787.8",76.11
14/12/2022,365.82,376.17,360.68,362.45,56458158,"23,520.00",-0.01,"2,669,131.00",5.138,"33,966.35","19,673.45","1,818.7",77.28
13/12/2022,352.61,365.82,344.24,365.82,69637629,"23,600.00",-0.01,"2,669,131.00",5.138,"34,108.64","19,596.20","1,825.5",75.39
12/12/2022,376.05,380.65,355.54,355.54,82748471,"23,680.00",-0.01,"2,669,131.00",5.143,"34,005.04","19,463.63","1,792.3",73.17
09/12/2022,367.30,375.34,362.67,373.43,69708930,"23,550.00",-0.01,"2,669,131.00",5.143,"33,476.46","19,900.87","1,810.7",71.02
08/12/2022,351.79,370.15,347.11,366.99,67473384,"23,780.00",-0.01,"2,669,131.00",5.152,"33,781.48","19,450.23","1,801.5",71.46
07/12/2022,361.23,364.65,349.08,352.27,74502189,"23,900.00",-0.01,"2,669,131.00",5.170,"33,597.92","18,814.82","1,798.0",72.01
06/12/2022,375.47,384.73,361.23,361.23,130334182,"23,980.00",-0.01,"2,669,131.00",5.170,"33,596.34","19,441.18","1,782.4",74.25
05/12/2022,366.35,380.02,365.59,376.50,81019731,"23,980.00",-0.01,"2,669,131.00",5.163,"33,947.10","19,518.29","1,781.3",76.93
02/12/2022,348.29,363.71,341.60,363.71,90170632,"24,350.00",-0.01,"2,669,131.00",5.168,"34,429.88","18,675.35","1,809.6",79.98
01/12/2022,346.21,360.74,343.86,347.35,83775005,"24,500.00",-0.01,"2,669,131.00",5.168,"34,395.01","18,736.44","1,815.2",81.22
30/11/2022,341.64,350.39,331.79,345.36,58599917,"24,630.00",0.39,"2,669,131.00",5.164,"34,589.77","18,597.23","1,759.9",80.55
29/11/2022,336.18,347.33,330.30,345.26,85816782,"24,750.00",0.39,"2,669,131.00",5.155,"33,852.53","18,204.68","1,763.7",78.20
28/11/2022,316.83,335.71,314.82,335.48,54695910,"24,770.00",0.39,"2,669,131.00",5.159,"33,849.46","17,297.94","1,748.1",77.24
25/11/2022,300.01,317.14,294.69,316.55,37456666,"24,760.00",0.39,"2,669,131.00",5.159,"34,347.03","17,573.58","1,761.8",76.28
24/11/2022,297.90,302.08,291.47,302.08,40229474,"24,833.00",0.39,"2,669,131.00",5.159,"19,244.07","17,660.90","1,754.0",77.95
23/11/2022,305.99,309.69,297.90,297.90,37131747,"24,844.00",0.39,"2,669,131.00",5.146,"34,194.06","17,523.81","1,753.3",77.94
22/11/2022,302.13,317.35,297.29,306.27,65432603,"24,850.00",0.39,"2,669,131.00",5.146,"34,098.10","17,424.41","1,747.6",80.95
21/11/2022,292.12,303.58,284.82,302.13,32149936,"24,835.00",0.39,"2,669,131.00",5.142,"33,700.28","17,655.91","1,747.3",79.73
18/11/2022,283.58,297.58,274.91,295.39,67984116,"24,800.00",0.39,"2,669,131.00",5.142,"33,745.69","17,992.54","1,762.0",80.08
17/11/2022,278.76,290.26,271.38,286.85,45469827,"24,805.00",0.39,"2,669,131.00",5.129,"33,546.32","18,045.66","1,770.6",81.64
16/11/2022,260.33,277.48,244.78,277.35,74700289,"24,775.00",0.39,"2,669,131.00",5.147,"33,553.83","18,256.48","1,783.5",85.59
15/11/2022,276.77,276.77,259.86,260.86,40904957,"24,765.00",0.39,"2,669,131.00",5.151,"33,592.92","18,343.12","1,784.2",86.92
14/11/2022,296.72,296.72,277.48,280.17,48277001,"24,735.00",0.39,"2,669,131.00",5.141,"33,536.70","17,619.71","1,784.0",85.87
11/11/2022,304.12,311.90,294.92,296.94,55977355,"24,805.00",0.39,"2,669,131.00",5.168,"33,747.86","17,325.66","1,776.6",88.96
10/11/2022,327.90,327.90,305.58,307.29,44260486,"24,865.00",0.39,"2,669,131.00",5.164,"33,715.37","16,081.04","1,761.0",86.47
09/11/2022,323.06,334.31,319.52,328.10,34132107,"24,862.00",0.39,"2,669,131.00",5.167,"32,513.94","16,358.52","1,721.0",85.83
08/11/2022,320.08,326.70,307.75,325.65,38785285,"24,871.00",0.39,"2,669,131.00",5.177,"33,160.83","16,557.31","1,723.1",88.91
07/11/2022,331.08,336.95,319.74,319.74,47740592,"24,870.00",0.39,"2,669,131.00",5.203,"32,827.00","16,595.91","1,687.6",91.79
04/11/2022,348.11,348.87,331.54,334.77,49451176,"24,870.00",0.39,"2,669,131.00",5.209,"32,403.22","16,161.14","1,683.6",92.61
03/11/2022,350.60,354.58,346.23,349.00,28031974,"24,860.00",0.39,"2,669,131.00",5.209,"32,001.25","15,339.49","1,637.8",88.17
02/11/2022,351.69,357.98,350.50,350.60,34656034,"24,835.00",0.39,"2,669,131.00",5.190,"32,147.76","15,827.17","1,656.9",90.00
01/11/2022,344.99,355.93,343.40,352.58,39469722,"24,850.00",0.39,"2,669,131.00",5.194,"32,653.20","15,455.27","1,656.9",88.37
31/10/2022,351.56,355.46,339.71,344.99,37085811,"24,840.00",0.15,"2,669,131.00",5.194,"32,732.95","14,687.02","1,647.4",86.53
28/10/2022,348.32,360.55,347.10,351.43,33336920,"24,820.00",0.15,"2,669,131.00",5.189,"32,861.80","14,863.06","1,650.0",87.90
27/10/2022,330.94,351.34,320.46,351.34,39639292,"24,830.00",0.15,"2,669,131.00",5.204,"32,033.28","15,427.94","1,665.6",89.08
26/10/2022,338.06,344.35,328.37,333.89,27060468,"24,830.00",0.15,"2,669,131.00",5.172,"31,839.11","15,317.67","1,669.2",87.91
25/10/2022,341.94,349.06,327.75,339.71,51187857,"24,840.00",0.15,"2,669,131.00",5.159,"31,836.74","15,165.59","1,658.0",85.32
24/10/2022,361.06,364.73,338.92,342.21,43953931,"24,830.00",0.15,"2,669,131.00",5.095,"31,499.62","15,180.69","1,654.1",84.58
21/10/2022,381.76,382.61,359.11,360.92,60508442,"24,820.00",0.15,"2,669,131.00",5.078,"31,082.56","16,211.12","1,656.3",85.05
20/10/2022,386.33,388.04,379.39,382.18,22004242,"24,530.00",0.15,"2,669,131.00",5.050,"30,333.59","16,280.22","1,636.8",85.98
19/10/2022,388.48,392.94,385.02,386.33,24000481,"24,450.00",0.15,"2,669,131.00",5.051,"30,423.81","16,511.28","1,634.2",85.55
18/10/2022,380.06,395.11,380.03,388.36,37528297,"24,430.00",0.15,"2,669,131.00",5.056,"30,523.80","16,914.58","1,655.8",82.82
17/10/2022,384.75,384.75,375.11,381.73,30447369,"24,310.00",0.15,"2,669,131.00",5.132,"30,185.82","16,612.90","1,664.0",85.46
14/10/2022,377.86,389.31,377.86,384.75,38517787,"24,110.00",0.15,"2,669,131.00",5.171,"29,634.83","16,587.69","1,648.9",85.61
13/10/2022,373.88,378.22,372.32,377.86,20397649,"24,120.00",0.15,"2,669,131.00",5.171,"30,038.72","16,389.11","1,677.0",89.11
12/10/2022,359.40,378.73,350.42,374.48,32795416,"23,945.00",0.15,"2,669,131.00",5.180,"29,210.85","16,701.03","1,677.5",87.27
11/10/2022,384.97,386.83,360.56,360.56,47664949,"23,925.00",0.15,"2,669,131.00",5.154,"29,239.19","16,832.36","1,686.0",89.35
10/10/2022,373.76,387.24,366.41,385.78,37406016,"23,870.00",0.15,"2,669,131.00",5.131,"29,202.88","17,216.66","1,675.2",91.13
07/10/2022,392.21,392.22,365.97,373.76,53092812,"23,875.00",0.15,"2,669,131.00",5.142,"29,296.79","17,740.05","1,709.3",92.64
06/10/2022,407.77,412.29,389.03,392.21,33717157,"23,870.00",0.15,"2,669,131.00",5.123,"29,926.94","18,012.15","1,720.8",88.45
05/10/2022,391.77,412.48,388.27,408.19,30814594,"23,865.00",0.15,"2,669,131.00",5.128,"30,273.87","18,087.97","1,720.8",87.76
04/10/2022,398.95,406.29,391.87,391.87,36817131,"23,875.00",0.15,"2,669,131.00",5.115,"30,316.32","22,858.10","1,730.5",86.52
03/10/2022,422.00,424.97,398.15,399.09,38990302,"23,880.00",0.15,"2,669,131.00",5.027,"29,490.89","17,079.51","1,702.0",83.63
30/09/2022,424.33,425.59,407.92,425.17,48315389,"23,855.00",0.40,"2,373,152.00",5.016,"28,725.51","17,222.83","1,672.0",79.49
29/09/2022,431.67,440.37,424.33,424.33,33817043,"23,820.00",0.40,"2,373,152.00",4.975,"29,225.61","17,165.87","1,668.6",81.23
28/09/2022,435.83,440.38,430.82,431.50,42555376,"23,730.00",0.40,"2,373,152.00",5.025,"29,683.74","17,250.88","1,665.1",82.15
27/09/2022,438.79,441.77,433.22,437.73,29269565,"23,730.00",0.40,"2,373,152.00",4.874,"29,134.99","17,860.31","1,631.1",78.50
26/09/2022,457.20,460.50,429.94,438.67,54604666,"23,715.00",0.40,"2,373,152.00",4.667,"29,260.81","17,855.14","1,628.2",76.71
23/09/2022,460.46,470.92,460.42,460.77,29527728,"23,700.00",0.40,"2,373,152.00",4.645,"29,590.41","17,933.27","1,650.0",78.74
22/09/2022,462.79,464.04,452.54,464.04,37410938,"23,700.00",0.40,"2,373,152.00",4.531,"30,076.68","18,147.95","1,676.1",83.49
21/09/2022,467.15,467.16,460.57,463.66,23096109,"23,690.00",0.40,"2,373,152.00",4.305,"30,183.78","18,444.62","1,670.5",82.94
20/09/2022,460.33,469.31,458.56,467.15,32907418,"23,670.00",0.40,"2,373,152.00",3.943,"30,706.23","18,781.42","1,665.7",84.45
19/09/2022,481.26,488.90,457.92,460.45,54598166,"23,670.00",0.40,"2,373,152.00",3.896,"31,019.68","18,565.97","1,672.6",85.73
16/09/2022,492.45,501.51,481.26,481.26,43441266,"23,650.00",0.40,"2,373,152.00",3.900,"30,822.42","18,761.69","1,677.9",85.11
15/09/2022,491.33,499.98,491.18,497.51,27340196,"23,620.00",0.40,"2,373,152.00",3.862,"30,961.82","18,930.38","1,671.4",85.10
14/09/2022,499.26,499.32,489.32,496.39,46530137,"23,590.00",0.40,"2,373,152.00",3.852,"31,135.09","18,847.10","1,703.2",88.48
13/09/2022,506.06,509.78,497.01,500.53,34977617,"23,553.00",0.40,"2,373,152.00",3.803,"31,104.97","19,326.86","1,712.0",87.31
12/09/2022,511.66,515.80,506.06,506.06,30750516,"23,520.00",0.40,"2,373,152.00",3.800,"32,381.34","22,858.10","1,735.6",87.78
09/09/2022,503.22,511.66,495.16,511.66,37920964,"23,515.00",0.40,"2,373,152.00",3.817,"32,151.71","19,362.25","1,723.6",86.79
08/09/2022,509.38,514.16,502.52,504.15,45928541,"23,542.00",0.40,"2,373,152.00",3.833,"31,774.52","18,854.62","1,715.3",83.54
07/09/2022,532.33,532.33,509.38,509.38,57942955,"23,580.00",0.40,"2,373,152.00",3.819,"31,581.28","19,044.30","1,722.8",81.94
06/09/2022,530.29,536.29,530.22,532.33,34983326,"23,520.00",0.40,"2,373,152.00",3.769,"31,145.30","19,202.73","1,707.9",86.88
05/09/2022,527.19,535.10,521.33,530.32,30360391,"23,505.00",0.40,"2,373,152.00",3.716,"19,244.07","19,225.70","1,712.9",88.96
31/08/2022,533.13,534.89,527.25,527.62,37767227,"23,450.00",0.01,"2,373,152.00",3.681,"31,510.43","19,954.39","1,721.4",89.55
30/08/2022,539.08,544.90,533.24,533.24,41302875,"23,415.00",0.01,"2,373,152.00",3.673,"31,790.87","19,949.03","1,731.6",91.64
29/08/2022,545.04,545.88,522.05,539.08,73931579,"23,430.00",0.01,"2,373,152.00",3.668,"32,098.99","20,023.22","1,740.5",97.01
26/08/2022,552.77,555.00,543.96,545.88,51680997,"23,412.00",0.01,"2,373,152.00",3.641,"32,283.40","20,170.04","1,740.6",93.06
25/08/2022,553.72,556.75,552.72,552.72,51329871,"23,423.00",0.01,"2,373,152.00",3.645,"33,291.78","19,968.38","1,761.8",92.52
24/08/2022,548.72,553.60,548.72,553.60,42363847,"23,425.00",0.01,"2,373,152.00",3.647,"32,969.23","19,268.74","1,752.0",94.89
23/08/2022,537.75,549.81,532.68,549.81,54614633,"23,430.00",0.01,"2,373,152.00",3.642,"32,909.59","19,503.25","1,751.5",93.74
22/08/2022,540.81,546.58,534.21,537.70,74033302,"23,410.00",0.01,"2,373,152.00",3.609,"33,063.61","19,656.98","1,738.6",90.23
19/08/2022,555.40,558.40,545.02,545.87,45406400,"23,400.00",0.01,"2,373,152.00",3.603,"33,706.74","19,773.03","1,753.0",90.77
18/08/2022,557.78,558.28,552.48,555.24,45421140,"23,401.00",0.01,"2,373,152.00",3.596,"33,999.04","19,763.91","1,761.1",90.50
17/08/2022,567.09,567.78,557.17,557.78,49196577,"23,401.00",0.01,"2,373,152.00",3.618,"33,980.32","19,922.45","1,766.5",88.11
16/08/2022,562.83,564.80,559.77,561.19,39776630,"23,403.00",0.01,"2,373,152.00",3.599,"34,152.01","19,830.52","1,779.4",86.53
15/08/2022,567.93,569.20,562.36,563.51,47553588,"23,400.00",0.01,"2,373,152.00",3.621,"33,912.44","20,040.86","1,787.9",89.41
12/08/2022,551.75,562.02,550.87,562.02,42366380,"23,392.00",0.01,"2,373,152.00",3.618,"33,761.05","20,175.62","1,805.2",92.09
11/08/2022,559.34,569.90,550.28,551.75,81359305,"23,390.00",0.01,"2,373,152.00",3.591,"33,336.67","20,082.43","1,796.8",94.34
